match_id,home_position,home_played_matches,home_wins,home_draws,home_loses,home_goals_scored,home_goals_conceded,home_goal_difference,home_team_wins_in_last_5_matches,home_team_draws_in_last_5_matches,home_team_loses_in_last_5_matches,home_team_scored_goals_in_last_5_matches,home_team_conceded_goals_in_last_5_matches,away_position,away_played_matches,away_wins,away_draws,away_loses,away_goals_scored,away_goals_conceded,away_goal_difference,away_team_wins_in_last_5_matches,away_team_draws_in_last_5_matches,away_team_loses_in_last_5_matches,away_team_scored_goals_in_last_5_matches,away_team_conceded_goals_in_last_5_matches,result,home_odds,draw_odds,away_odds
5406,15,41,14,11,16,40,55,-15,3,2,0,5,0,2,41,23,5,13,57,46,11,3,0,2,4,3,2,2.810,3.180,2.490
5407,17,41,14,10,17,51,61,-10,0,1,4,4,10,14,41,15,8,18,49,57,-8,3,1,1,8,7,0,2.350,3.240,2.990
5408,9,41,17,4,20,57,62,-5,0,1,4,2,7,6,41,15,17,9,57,41,16,1,3,1,7,5,2,2.680,3.210,2.580
5409,23,41,13,8,20,59,67,-8,2,3,0,6,4,3,41,21,8,12,76,51,25,1,2,2,5,6,0,2.840,3.360,2.370
5410,20,41,13,9,19,51,60,-9,3,0,2,9,10,21,41,12,12,17,42,68,-26,1,1,3,4,6,2,2.150,3.280,3.310
5411,22,42,13,10,19,51,67,-16,1,2,2,4,9,13,42,14,12,16,59,58,1,3,0,2,7,5,1,2.490,3.270,2.790
5412,20,41,12,14,15,50,55,-5,1,2,2,6,8,19,42,13,12,17,45,69,-24,2,1,2,7,6,0,2.200,3.310,3.260
5413,12,42,13,15,14,57,54,3,2,2,1,4,3,16,42,15,8,19,50,59,-9,3,1,1,9,7,1,2.180,3.300,3.290
5414,24,42,11,7,24,57,76,-19,0,1,4,4,11,15,42,13,15,14,59,65,-6,2,2,1,10,6,2,2.680,3.280,2.580
5415,1,42,25,8,9,68,41,27,2,2,1,8,3,9,42,15,12,15,57,55,2,3,1,1,11,5,1,1.700,3.650,4.900
5416,17,42,14,11,17,41,57,-16,3,1,1,6,2,4,41,18,12,11,67,54,13,0,2,3,2,10,0,2.650,3.250,2.640
5417,11,42,15,10,17,53,62,-9,1,0,4,5,10,14,42,14,12,16,57,57,0,1,3,1,8,7,0,2.410,3.270,2.890
5418,8,42,17,10,15,62,40,22,0,2,3,4,8,6,42,17,12,13,62,54,8,3,0,2,7,5,0,2.010,3.410,3.650
5419,10,42,17,4,21,57,64,-7,0,1,4,2,7,7,42,16,15,11,60,55,5,1,3,1,6,8,0,2.810,3.270,2.480
5420,18,40,14,10,16,49,55,-6,2,2,1,5,3,3,42,21,8,13,78,54,24,1,2,2,6,7,0,2.870,3.280,2.420
5421,21,42,14,8,20,62,69,-7,3,2,0,8,5,5,42,16,17,9,59,41,18,2,3,0,8,3,1,2.870,3.350,2.390
5422,23,42,13,9,20,52,63,-11,3,0,2,9,10,2,42,24,5,13,59,47,12,3,0,2,5,4,0,3.170,3.280,2.240
5423,2,43,24,5,14,59,48,11,3,0,2,4,3,24,43,11,7,25,57,77,-20,0,1,4,3,10,1,1.380,4.520,8.570
5424,12,43,14,15,14,60,65,-5,2,2,1,10,6,11,43,16,10,17,54,62,-8,2,0,3,5,8,0,2.260,3.290,3.090
5425,7,43,17,12,14,64,57,7,3,0,2,9,7,10,43,18,4,21,58,64,-6,1,1,3,3,6,0,1.780,3.570,4.430
5426,4,43,16,18,9,59,41,18,1,4,0,5,3,14,43,13,16,14,57,54,3,2,3,0,4,2,0,1.920,3.410,3.900
5427,17,43,14,12,17,57,58,-1,1,2,2,7,7,1,43,25,9,9,68,41,27,2,3,0,7,1,1,2.530,3.300,2.690
5428,9,43,15,13,15,57,55,2,3,2,0,11,3,21,43,14,9,20,53,63,-10,3,0,2,8,9,0,2.270,3.290,3.050
5429,5,42,18,12,12,67,57,10,0,1,4,0,11,6,43,18,10,15,65,42,23,1,2,2,6,8,1,2.550,3.260,2.700
5430,15,43,14,13,16,60,59,1,2,1,2,6,5,20,43,14,9,20,62,69,-7,2,3,0,7,5,0,2.030,3.420,3.530
5431,22,43,13,12,18,45,70,-25,1,1,3,5,6,16,41,15,10,16,50,55,-5,2,2,1,4,3,0,2.380,3.260,2.910
5432,8,43,16,15,12,60,56,4,0,3,2,4,8,23,43,13,11,19,52,68,-16,1,3,1,4,8,1,1.730,3.590,4.730
5433,18,43,15,9,19,50,59,-9,2,2,1,7,6,13,43,15,11,17,44,57,-13,3,1,1,8,2,1,2.170,3.250,3.330
5434,3,43,21,8,14,78,55,23,1,2,2,6,7,19,42,13,14,15,51,55,-4,2,1,2,6,7,0,1.790,3.540,4.370
5435,17,42,15,10,17,50,58,-8,1,2,2,3,6,20,43,13,14,16,51,59,-8,2,0,3,5,10,2,2.250,3.240,3.200
5436,7,44,18,11,15,67,44,23,1,3,1,8,9,3,44,22,8,14,82,55,27,2,1,2,7,4,2,2.020,3.520,3.520
5437,23,44,13,12,19,52,68,-16,0,4,1,2,8,2,44,24,6,14,59,48,11,2,1,2,3,3,0,2.990,3.280,2.320
5438,15,44,14,14,16,53,60,-7,3,0,2,7,8,5,43,18,13,12,69,59,10,0,2,3,2,10,1,2.750,3.280,2.500
5439,17,44,13,16,15,58,60,-2,2,2,1,4,7,11,44,15,13,16,63,60,3,2,1,2,6,6,0,2.220,3.290,3.160
5440,24,44,11,8,25,57,77,-20,0,2,3,3,7,20,44,14,12,18,48,70,-22,2,1,2,8,5,2,2.910,3.310,2.360
5441,1,44,25,10,9,69,42,27,1,4,0,5,2,6,44,18,12,14,66,58,8,4,0,1,9,5,1,2.330,3.310,2.960
5442,14,44,15,12,17,45,58,-13,2,2,1,6,3,10,44,15,15,14,61,65,-4,2,2,1,7,6,0,2.160,3.320,3.290
5443,13,44,16,10,18,54,63,-9,2,0,3,5,6,4,44,17,18,9,65,42,23,2,3,0,9,2,2,3.080,3.290,2.270
5444,12,44,18,4,22,59,66,-7,1,1,3,2,5,9,44,16,13,15,59,56,3,3,2,0,10,2,1,2.330,3.290,2.970
5445,19,43,15,10,18,51,60,-9,1,1,3,4,8,8,44,16,16,12,60,56,4,0,3,2,2,6,2,3.200,3.270,2.220
5446,21,44,14,9,21,63,72,-9,1,3,1,6,7,18,44,15,10,19,51,60,-9,2,2,1,7,6,0,2.270,3.320,3.040
5447,22,44,14,9,21,54,65,-11,2,0,3,6,9,16,44,14,13,17,58,59,-1,1,2,2,5,5,2,2.270,3.270,3.070
5448,20,44,15,10,19,51,61,-10,1,0,4,3,8,5,44,18,14,12,70,60,10,0,3,2,3,7,1,2.660,3.290,2.600
5449,10,45,15,15,15,62,68,-6,2,2,1,6,6,17,45,14,15,16,54,61,-7,3,1,1,6,6,1,2.100,3.340,3.390
5450,6,45,18,13,14,67,59,8,3,1,1,9,6,15,45,14,16,15,60,61,-1,2,2,1,5,8,1,1.550,3.940,5.910
5451,4,45,18,18,9,67,43,24,3,2,0,11,3,23,45,14,9,22,55,67,-12,1,0,4,4,9,0,1.930,3.480,3.780
5452,14,45,15,13,17,60,60,0,2,1,2,6,5,11,45,16,12,17,48,59,-11,3,1,1,9,4,0,2.200,3.300,3.210
5453,9,45,16,14,15,61,58,3,3,2,0,12,4,24,45,11,8,26,58,80,-22,0,1,4,3,9,0,1.760,3.540,4.580
5454,5,45,18,15,12,70,60,10,0,4,1,3,6,21,45,15,9,21,64,72,-8,2,2,1,7,7,0,1.950,3.520,3.700
5455,13,45,15,13,17,64,62,2,1,1,3,5,7,19,45,15,11,19,51,61,-10,1,1,3,2,6,0,2.220,3.300,3.150
5456,18,45,15,12,18,51,71,-20,3,1,1,11,5,22,45,14,12,19,54,68,-14,1,3,1,4,8,1,2.240,3.310,3.120
5457,2,45,24,6,15,59,50,9,2,1,2,3,4,1,45,25,11,9,70,43,27,1,4,0,6,3,1,1.990,3.370,3.710
5458,7,45,17,16,12,61,56,5,1,2,2,2,5,8,45,18,11,16,68,46,22,1,3,1,9,9,2,2.350,3.360,2.880
5459,20,45,15,10,20,51,61,-10,1,2,2,4,5,12,45,18,5,22,61,68,-7,1,1,3,4,7,0,1.840,3.450,4.210
5460,3,45,23,8,14,84,56,28,2,1,2,8,5,16,45,16,10,19,55,65,-10,2,0,3,5,6,2,1.410,4.470,7.220
5497,22,3,0,1,2,1,4,-3,0,3,2,3,6,23,3,0,1,2,2,7,-5,1,2,2,6,9,0,2.030,3.350,3.550
5498,3,3,2,1,0,5,2,3,3,2,0,9,5,8,3,1,2,0,6,5,1,1,2,2,8,11,0,2.820,3.310,2.400
5499,19,3,0,2,1,2,5,-3,0,4,1,5,8,5,3,2,1,0,4,2,2,2,1,2,5,5,2,2.540,3.250,2.700
5500,16,3,1,0,2,3,4,-1,3,0,2,7,5,4,3,2,1,0,5,2,3,4,1,0,9,3,0,2.040,3.310,3.550
5502,15,3,1,0,2,4,3,1,2,0,3,7,6,9,3,1,2,0,3,2,1,2,2,1,6,5,2,2.360,3.250,2.940
5503,6,3,2,1,0,3,1,2,3,1,1,7,5,17,3,1,0,2,1,2,-1,1,1,3,3,6,0,1.670,3.600,5.140
5504,21,3,0,1,2,3,5,-2,1,1,3,5,6,24,3,0,0,3,0,5,-5,0,1,4,0,6,1,2.020,3.330,3.610
5506,6,3,2,1,0,10,4,6,3,1,1,13,7,4,3,3,0,0,5,0,5,4,0,1,8,3,1,2.090,3.370,3.370
5507,13,3,1,1,1,6,3,3,1,2,2,9,9,16,3,1,1,1,3,3,0,1,2,2,5,7,1,1.750,3.550,4.550
5508,24,4,0,1,3,4,12,-8,0,2,3,6,14,7,4,2,1,1,7,3,4,2,2,1,9,5,0,2.570,3.300,2.660
5509,18,4,1,0,3,3,5,-2,1,1,3,4,6,17,4,1,0,3,5,5,0,1,0,4,5,7,1,2.460,3.260,2.820
5510,15,4,1,1,2,6,6,0,1,2,2,7,7,21,4,0,2,2,2,6,-4,0,3,2,4,8,0,2.450,3.250,2.830
5511,2,4,3,1,0,6,2,4,3,2,0,8,4,5,4,2,2,0,11,5,6,2,2,1,12,7,0,3.220,3.400,2.150
5512,10,4,2,0,2,5,4,1,3,0,2,7,4,23,4,0,1,3,2,7,-5,0,1,4,2,8,1,1.740,3.560,4.700
5513,22,3,0,1,2,3,5,-2,1,2,2,9,8,3,4,3,1,0,6,3,3,4,1,0,9,5,0,3.030,3.340,2.280
5514,8,4,2,1,1,6,3,3,3,1,1,7,3,9,4,2,1,1,5,4,1,3,1,1,7,4,2,1.940,3.360,3.930
5516,6,4,2,2,0,5,3,2,3,2,0,7,4,4,4,3,1,0,5,2,3,3,1,1,5,3,2,2.750,3.270,2.510
5517,14,4,1,2,1,5,5,0,1,2,2,5,7,20,4,0,2,2,5,7,-2,1,2,2,7,7,1,2.000,3.370,3.660
5518,12,4,1,2,1,8,5,3,1,3,1,10,7,1,4,3,1,0,6,1,5,3,1,1,8,4,0,2.170,3.320,3.240
5520,24,5,0,2,3,3,10,-7,0,2,3,3,10,10,5,2,2,1,5,4,1,2,2,1,5,4,2,2.320,3.280,2.980
5521,6,5,3,0,2,6,12,-6,3,0,2,6,12,1,5,4,1,0,7,2,5,4,1,0,7,2,2,2.360,3.250,2.920
5522,3,5,3,1,1,8,4,4,3,1,1,8,4,11,5,2,1,2,10,7,3,2,1,2,10,7,1,2.210,3.290,3.180
5523,12,5,2,1,2,8,5,3,2,1,2,8,5,18,4,1,1,2,5,6,-1,1,1,3,7,9,1,1.890,3.380,4.050
5524,16,5,1,1,3,6,6,0,1,1,3,6,6,15,5,1,3,1,6,6,0,1,3,1,6,6,0,2.280,3.250,3.040
5525,5,5,3,1,1,7,5,2,3,1,1,7,5,8,5,2,2,1,10,6,4,2,2,1,10,6,0,2.310,3.290,2.980
5526,23,5,0,2,3,3,8,-5,0,2,3,3,8,14,5,2,1,2,6,6,0,2,1,2,6,6,2,2.890,3.240,2.400
5527,4,5,3,1,1,7,3,4,3,1,1,7,3,20,5,1,1,3,6,13,-7,1,1,3,6,13,0,1.560,3.860,5.860
5528,2,5,4,1,0,6,2,4,4,1,0,6,2,19,5,1,1,3,4,6,-2,1,1,3,4,6,0,1.540,3.850,6.180
5529,21,5,0,3,2,6,8,-2,0,3,2,6,8,22,5,1,0,4,1,7,-6,1,0,4,1,7,1,1.780,3.460,4.510
5530,7,5,2,2,1,11,6,5,2,2,1,11,6,17,4,1,1,2,5,6,-1,2,1,2,9,7,1,1.640,3.740,5.170
5531,13,5,2,2,1,7,6,1,2,2,1,7,6,15,5,2,1,2,6,5,1,2,1,2,6,5,1,2.210,3.280,3.210
5532,23,6,0,2,4,3,11,-8,0,1,4,2,10,7,6,3,1,2,11,7,4,3,0,2,10,6,1,2.510,3.280,2.750
5533,10,6,3,0,3,7,14,-7,2,0,3,5,13,22,6,1,1,4,8,16,-8,1,1,3,8,12,0,2.040,3.390,3.560
5534,5,6,3,2,1,9,5,4,3,1,1,8,4,20,6,1,1,4,4,7,-3,1,1,3,4,6,0,1.880,3.430,4.110
5535,12,6,2,2,2,8,5,3,2,2,1,8,4,17,5,1,2,2,6,7,-1,1,2,2,6,7,0,2.240,3.290,3.160
5536,15,6,2,1,3,9,7,2,2,1,2,8,5,21,6,1,1,4,2,8,-6,0,1,4,1,8,0,1.630,3.730,5.460
5537,4,6,4,1,1,9,5,4,3,1,1,7,4,11,6,2,2,2,11,8,3,2,1,2,10,7,0,1.780,3.520,4.530
5538,24,6,0,2,4,4,13,-9,0,2,3,4,12,1,6,5,1,0,9,3,6,4,1,0,6,2,0,2.670,3.230,2.620
5539,3,6,4,1,1,10,5,5,3,1,1,9,5,16,6,1,3,2,7,9,-2,1,3,1,6,7,1,1.810,3.480,4.410
5540,8,6,2,3,1,12,7,5,1,3,1,11,7,18,5,1,2,2,5,6,-1,1,2,2,5,6,0,1.580,3.800,5.900
5541,2,6,5,1,0,7,2,5,4,1,0,5,1,15,6,2,2,2,6,5,1,2,2,1,5,3,1,1.900,3.360,4.030
5542,12,6,2,3,1,7,6,1,1,3,1,5,5,10,6,3,2,1,6,4,2,2,2,1,4,3,0,2.110,3.320,3.360
5543,23,7,1,1,5,8,17,-9,1,1,3,8,12,6,7,3,3,1,14,8,6,1,3,1,7,7,2,3.460,3.410,2.040
5544,21,7,1,1,5,4,10,-6,0,1,4,3,9,20,6,0,4,2,7,9,-2,0,4,1,6,7,0,2.310,3.260,3.020
5545,14,7,2,2,3,12,10,2,2,1,2,11,8,10,7,3,2,2,10,6,4,3,1,1,9,4,1,1.990,3.360,3.640
5546,3,7,5,1,1,10,6,4,3,1,1,6,5,2,7,5,1,1,11,6,5,4,0,1,9,5,1,2.950,3.240,2.360
5547,13,7,2,3,2,6,5,1,2,3,0,4,1,24,7,0,3,4,5,13,-8,0,1,4,3,11,0,1.910,3.370,3.950
5548,17,6,1,2,3,7,9,-2,1,2,2,6,7,19,7,1,2,4,7,14,-7,1,2,2,7,10,2,2.150,3.280,3.340
5549,9,7,3,2,2,13,9,4,2,1,2,10,7,7,7,3,3,1,8,6,2,2,2,1,5,4,2,2.160,3.320,3.250
5550,18,6,1,2,3,6,8,-2,1,2,2,5,5,5,7,4,2,1,12,7,5,2,2,1,10,7,1,3.480,3.310,2.070
5551,11,7,3,2,2,6,5,1,2,1,2,4,4,4,7,4,2,1,12,5,7,3,1,1,9,3,2,2.260,3.300,3.070
5552,16,7,1,4,2,9,11,-2,0,4,1,7,9,8,7,4,0,3,8,14,-6,3,0,2,5,7,1,1.980,3.370,3.690
5553,22,7,1,1,5,3,10,-7,0,1,4,2,9,1,7,5,2,0,7,2,5,4,1,0,4,0,2,4.430,3.450,1.790
5554,15,6,2,2,2,10,8,2,1,2,2,6,8,13,7,3,1,3,11,8,3,2,1,2,7,6,0,1.850,3.450,4.150
5555,9,8,3,3,2,10,6,4,2,2,1,8,4,4,8,5,2,1,12,8,4,3,1,1,7,6,1,2.260,3.290,3.120
5556,24,8,0,3,5,6,16,-10,0,1,4,4,11,22,8,1,1,6,3,11,-8,0,1,4,2,8,1,1.720,3.590,4.730
5557,9,8,4,1,3,11,17,-6,2,1,2,7,10,15,8,2,3,3,12,10,2,2,2,1,11,6,2,2.360,3.260,2.950
5558,3,8,5,2,1,14,6,8,3,1,1,9,4,20,7,1,2,4,7,10,-3,1,2,2,6,7,0,1.830,3.490,4.190
5559,14,8,3,1,4,11,10,1,2,1,2,7,7,10,8,3,3,2,9,6,3,2,3,0,6,2,0,2.400,3.230,2.900
5560,4,8,5,2,1,13,8,5,3,1,1,10,7,23,8,1,1,6,9,22,-13,1,0,4,7,15,0,1.480,4.110,6.600
5561,17,8,2,2,4,8,14,-6,2,2,1,8,9,13,8,3,2,3,7,7,0,2,0,3,4,5,0,2.440,3.240,2.840
5562,6,8,4,3,1,14,9,5,1,3,1,9,9,12,8,3,2,3,14,12,2,2,1,2,11,9,0,2.020,3.390,3.580
5563,1,8,6,2,0,8,2,6,4,1,0,4,0,16,8,1,5,2,12,14,-2,0,4,1,9,11,0,1.790,3.570,4.290
5564,7,8,4,3,1,11,7,4,3,1,1,5,2,18,8,2,1,5,8,11,-3,1,1,3,7,9,0,1.880,3.450,4.020
5565,21,7,0,4,3,8,13,-5,0,4,1,6,9,19,7,1,3,3,8,10,-2,0,3,2,5,7,2,2.140,3.300,3.330
5566,5,8,4,3,1,19,9,10,2,2,1,9,5,11,7,3,2,2,12,8,4,2,2,1,8,7,0,2.080,3.370,3.430
5567,24,9,1,1,7,10,24,-14,1,0,4,6,12,6,9,5,3,1,13,7,6,4,1,0,7,1,1,3.710,3.410,1.990
5568,19,9,2,1,6,8,13,-5,1,1,3,5,8,16,9,3,2,4,10,14,-4,3,1,1,8,7,0,2.310,3.280,3.050
5569,11,9,3,3,3,15,11,4,2,2,1,9,5,4,9,5,3,1,20,9,11,3,1,1,9,4,0,2.820,3.320,2.430
5570,7,9,5,3,1,13,9,4,2,2,1,7,7,23,9,0,4,5,7,17,-10,0,2,3,5,11,1,2.210,3.350,3.170
5571,12,9,3,3,3,9,8,1,1,3,1,4,4,22,8,0,4,4,8,14,-6,0,3,2,5,9,1,1.700,3.590,5.010
5572,20,8,1,2,5,7,13,-6,1,1,3,4,8,5,9,5,3,1,15,9,6,2,2,1,9,8,1,3.610,3.370,2.020
5573,14,9,3,2,4,14,13,1,1,1,3,8,10,9,9,4,1,4,13,10,3,3,1,1,8,5,1,2.180,3.320,3.250
5574,17,8,2,3,3,9,10,-1,1,2,2,4,5,2,9,6,2,1,17,6,11,4,1,0,12,2,2,2.960,3.280,2.370
5575,15,9,3,2,4,7,9,-2,1,0,4,2,6,10,9,4,1,4,12,20,-8,2,1,2,7,8,0,1.940,3.420,3.850
5576,18,9,1,5,3,12,16,-4,0,3,2,7,11,8,9,3,4,2,11,7,4,1,3,1,4,4,1,2.020,3.400,3.610
5577,21,9,1,2,6,4,12,-8,0,2,3,3,6,3,9,6,2,1,15,9,6,3,1,1,9,6,2,4.240,3.610,1.800
5578,17,10,3,1,6,12,13,-1,2,0,3,8,7,23,10,0,5,5,7,17,-10,0,3,2,4,7,2,2.390,3.300,2.860
5579,13,10,4,1,5,13,22,-9,1,1,3,7,10,16,10,3,2,5,10,18,-8,3,0,2,7,10,0,2.210,3.260,3.220
5580,12,10,3,4,3,10,9,1,1,3,1,4,4,4,10,5,4,1,16,10,6,2,3,0,9,7,2,2.450,3.220,2.840
5581,1,10,7,2,1,19,6,13,4,1,0,11,2,5,10,5,4,1,14,8,6,3,2,0,7,2,0,2.190,3.340,3.160
5582,20,9,1,3,5,8,14,-6,0,2,3,3,8,6,10,5,4,1,13,9,4,1,3,1,6,7,1,2.440,3.280,2.810
5583,14,10,3,3,4,18,17,1,1,2,2,12,11,11,10,4,2,4,9,10,-1,2,0,3,4,6,0,2.010,3.380,3.580
5584,18,9,2,3,4,9,12,-3,1,2,2,4,6,3,10,7,2,1,17,10,7,4,1,0,10,5,0,3.610,3.400,2.000
5585,9,10,3,5,2,12,8,4,1,4,0,4,3,7,10,5,3,2,20,10,10,3,1,1,9,4,2,3.010,3.330,2.280
5586,19,10,1,6,3,13,17,-4,0,3,2,7,11,22,10,1,2,7,5,14,-9,0,2,3,4,7,0,1.620,3.730,5.300
5587,2,9,7,2,0,10,2,8,4,1,0,5,0,24,10,1,2,7,11,25,-14,0,1,4,5,12,0,1.420,4.420,6.980
5588,21,9,0,5,4,9,15,-6,0,3,2,4,8,10,10,4,2,4,17,14,3,3,1,1,11,8,1,2.760,3.230,2.510
5589,17,8,3,2,3,12,9,3,2,1,2,6,6,9,10,4,3,3,16,11,5,2,2,1,6,4,0,2.150,3.330,3.250
5590,24,11,1,2,8,11,27,-16,0,1,4,3,11,16,11,2,6,3,17,18,-1,1,3,1,10,9,0,2.850,3.360,2.390
5591,9,11,4,3,4,17,13,4,2,1,2,6,5,21,10,1,4,5,8,14,-6,0,2,3,2,7,2,1.920,3.410,3.940
5592,6,11,5,5,1,13,9,4,0,4,1,4,6,12,9,4,2,3,14,10,4,3,0,2,6,5,0,2.720,3.230,2.570
5593,20,11,1,5,5,9,18,-9,1,3,1,6,7,22,10,0,6,4,10,16,-6,0,3,2,4,8,1,1.910,3.430,3.940
5594,11,11,4,3,4,18,15,3,2,2,1,9,8,1,11,8,2,1,21,7,14,5,0,0,12,2,2,2.430,3.270,2.860
5595,3,11,7,2,2,17,11,6,3,1,1,8,6,13,11,3,5,3,13,10,3,1,3,1,5,5,0,1.640,3.720,5.410
5596,18,11,3,2,6,12,23,-11,3,0,2,8,10,2,10,8,2,0,12,2,10,4,1,0,6,0,1,3.930,3.350,1.930
5597,4,11,6,4,1,19,11,8,2,3,0,9,6,8,11,5,1,5,18,24,-6,2,1,2,11,10,1,1.630,3.750,5.330
5598,7,11,5,4,2,15,10,5,3,1,1,8,4,17,10,3,3,4,10,12,-2,2,1,2,5,6,0,1.640,3.690,5.370
5599,5,11,6,3,2,22,11,11,4,0,1,10,4,10,11,4,3,4,21,18,3,1,2,2,10,11,2,1.920,3.500,3.860
5600,23,11,1,2,8,6,18,-12,0,1,4,4,10,15,11,3,4,4,11,12,-1,1,2,2,5,7,1,3.760,3.340,2.000
5601,15,11,4,2,5,10,13,-3,1,0,4,4,9,19,11,3,1,7,13,15,-2,2,0,3,9,8,0,2.210,3.250,3.230
5602,16,12,2,6,4,19,21,-2,1,2,2,10,10,17,11,3,3,5,11,16,-5,2,1,2,5,8,0,1.630,3.830,5.270
5603,22,12,2,2,8,14,29,-15,1,1,3,6,12,23,11,0,7,4,11,17,-6,0,3,2,4,8,1,2.450,3.250,2.820
5604,5,12,6,5,1,14,9,5,1,4,0,4,3,11,12,4,3,5,17,14,3,2,1,2,5,4,1,2.370,3.270,2.920
5605,21,12,1,6,5,10,19,-9,1,3,1,5,6,13,12,4,3,5,18,16,2,1,2,2,7,8,1,2.450,3.240,2.830
5606,1,12,9,2,1,22,7,15,5,0,0,10,2,2,11,8,3,0,14,4,10,3,2,0,7,2,0,2.560,3.190,2.740
5607,8,12,5,3,4,24,20,4,2,1,2,11,11,20,12,3,1,8,13,19,-6,2,0,3,9,9,1,1.770,3.510,4.530
5608,15,12,3,5,4,14,12,2,0,3,2,4,6,9,12,5,2,5,14,13,1,2,0,3,8,8,0,2.540,3.220,2.730
5609,3,12,8,2,2,19,12,7,3,1,1,8,6,10,12,5,2,5,19,25,-6,1,2,2,11,11,0,1.600,3.760,5.570
5610,6,12,6,4,2,19,11,8,3,1,1,11,5,18,12,3,3,6,14,25,-11,2,1,2,7,11,1,1.710,3.610,4.770
5611,24,12,1,3,8,6,18,-12,0,2,3,3,8,4,12,6,5,1,20,12,8,2,3,0,8,5,0,4.420,3.470,1.800
5612,20,11,2,4,5,9,14,-5,1,2,2,2,5,15,10,4,2,4,14,11,3,2,0,3,4,5,1,2.770,3.230,2.480
5613,16,12,3,5,4,11,12,-1,1,2,2,5,7,7,12,6,3,3,24,14,10,3,0,2,10,6,1,2.510,3.220,2.760
5614,14,11,4,3,4,14,11,3,2,1,2,4,3,3,12,8,3,1,14,6,8,3,1,1,7,4,1,2.660,3.170,2.620
5615,14,13,4,4,5,19,17,2,1,3,1,8,7,23,13,2,3,8,15,30,-15,1,2,2,6,8,1,1.640,3.750,5.270
5616,20,13,3,2,8,14,20,-6,1,1,3,6,9,19,12,2,5,5,9,14,-5,1,3,1,2,4,2,2.260,3.260,3.120
5617,13,13,4,4,5,19,16,3,2,1,2,7,6,15,13,3,6,4,23,21,2,2,1,2,11,7,0,2.270,3.260,3.100
5618,12,13,5,2,6,20,27,-7,1,1,3,9,10,21,13,1,7,5,11,20,-9,1,4,0,5,4,2,2.390,3.280,2.880
5619,18,12,3,3,6,11,20,-9,2,0,3,3,10,16,13,3,6,4,12,13,-1,0,3,2,3,7,2,3.320,3.270,2.150
5620,11,13,5,2,6,16,16,0,2,0,3,9,9,23,13,2,3,8,9,19,-10,1,2,2,6,8,0,1.690,3.610,4.920
5621,17,13,3,4,6,15,26,-11,1,2,2,7,12,1,13,10,2,1,24,7,17,5,0,0,10,1,1,3.150,3.270,2.240
5622,6,13,6,5,2,21,15,6,2,2,1,7,6,4,13,6,6,1,16,11,5,1,4,0,4,3,2,1.800,3.510,4.370
5623,3,13,8,4,1,14,6,8,2,2,1,6,4,8,13,5,4,4,25,21,4,2,2,1,11,9,0,1.940,3.370,3.870
5624,24,12,0,8,4,12,18,-6,0,4,1,4,5,5,13,6,5,2,20,12,8,2,2,1,9,5,0,2.920,3.270,2.370
5625,7,13,6,4,3,25,15,10,2,1,2,6,6,2,13,9,2,2,21,13,8,4,0,1,8,5,2,2.270,3.300,3.050
5626,14,12,4,4,4,14,11,3,1,2,2,2,3,9,13,4,5,4,17,14,3,1,2,2,7,8,0,1.810,3.470,4.340
5627,23,14,2,4,8,16,31,-15,1,3,1,6,7,20,13,3,3,7,12,23,-11,1,0,4,3,13,1,2.100,3.330,3.380
5628,4,14,7,6,1,17,11,6,2,3,0,4,2,13,14,4,5,5,20,18,2,0,4,1,7,8,2,2.280,3.240,3.100
5629,19,14,2,7,5,13,20,-7,2,3,0,6,3,18,14,3,5,6,17,28,-11,0,3,2,7,14,0,1.940,3.370,3.850
5630,12,14,4,6,4,15,14,1,1,3,1,6,6,9,14,5,4,5,20,16,4,2,1,2,5,5,0,2.150,3.270,3.320
5631,1,14,10,3,1,26,9,17,4,1,0,9,3,15,14,5,2,7,20,29,-9,1,1,3,8,9,1,1.690,3.640,4.890
5632,17,13,3,5,5,10,14,-4,2,3,0,3,1,8,14,6,2,6,18,16,2,3,0,2,11,7,2,2.440,3.240,2.840
5633,11,14,5,4,5,26,23,3,2,2,1,12,10,21,13,1,8,4,17,20,-3,1,4,0,9,6,0,1.870,3.460,4.040
5634,14,14,4,5,5,18,16,2,1,1,3,7,9,22,14,3,2,9,14,21,-7,1,1,3,6,8,2,2.290,3.280,3.030
5635,2,14,10,2,2,24,13,11,4,0,1,9,4,6,14,6,5,3,21,16,5,1,2,2,6,7,2,1.980,3.440,3.620
5636,16,14,3,6,5,23,22,1,2,1,2,11,6,7,14,6,4,4,25,18,7,1,1,3,5,9,1,2.510,3.300,2.690
5637,5,14,6,5,3,22,17,5,1,2,2,9,10,3,14,9,4,1,16,7,9,2,2,1,6,5,1,2.640,3.250,2.590
5638,24,14,2,3,9,9,21,-12,1,1,3,5,9,12,13,5,4,4,16,12,4,2,2,1,4,3,2,3.750,3.400,1.960
5639,21,14,3,4,7,12,23,-11,1,1,3,3,11,24,15,2,3,10,9,22,-13,1,1,3,4,8,0,2.360,3.300,2.960
5640,19,15,4,2,9,17,22,-5,1,1,3,5,9,4,15,7,6,2,19,14,5,2,2,1,6,5,1,2.350,3.240,3.000
